,Unnamed: 0,user,content,country,Pro Trump,Pro Biden,Neutral,date,replyCount,retweetCount,likeCount,one_hot_labels
1213,1213,"{'username': 'artpilz', 'displayname': 'Mandalore The Magnificent', 'id': 232732966, 'description': 'Hang in there. Insta @artpilz', 'rawDescription': 'Hang in there. Insta @artpilz', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 1, 1, 3, 47, 10, tzinfo=datetime.timezone.utc), 'followersCount': 547, 'friendsCount': 642, 'statusesCount': 47856, 'favouritesCount': 27195, 'listedCount': 8, 'mediaCount': 1817, 'location': 'Mexico City', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1152797366304612354/SRxJSp5r_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/232732966/1554835226'}",CNN Biden 273 Trump 213,Mexico,0,0,1,2020-11-07 16:26:39+00:00,0.0,0.0,0.0,1
1214,1214,"{'username': 'SirJonoRose', 'displayname': 'Jono Rose', 'id': 1256081012758642689, 'description': 'Australian/Israeli Gen Xer, Movie & music buff, Atheist Non-Practicing Orthodox Jew, Gush Dan Separatist. Vaccinated and proud of it. Anti-Vaxxers can SMD', 'rawDescription': 'Australian/Israeli Gen Xer, Movie & music buff, Atheist Non-Practicing Orthodox Jew, Gush Dan Separatist. Vaccinated and proud of it. Anti-Vaxxers can SMD', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 5, 1, 4, 40, 40, tzinfo=datetime.timezone.utc), 'followersCount': 206, 'friendsCount': 468, 'statusesCount': 5274, 'favouritesCount': 7833, 'listedCount': 0, 'mediaCount': 698, 'location': 'Israel', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1368853891648004100/VNzphqIK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1256081012758642689/1601446526'}",Unfortunately this makes seminar to me. Trump is own worst enemy. You know who else was his own worst enemy? HITLER (just kidding) https://t.co/I61ocOLeeT,Israel,0,1,0,2020-11-25 14:29:52+00:00,0.0,0.0,0.0,10
1215,1215,"{'username': 'FestimALIMADHI', 'displayname': 'Festim ALIMADHI', 'id': 505080779, 'description': 'Chef Executive Officer - CEO of ADENOA l.t.d', 'rawDescription': 'Chef Executive Officer - CEO of ADENOA l.t.d', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 2, 26, 22, 29, 5, tzinfo=datetime.timezone.utc), 'followersCount': 463, 'friendsCount': 2222, 'statusesCount': 2196, 'favouritesCount': 2836, 'listedCount': 2, 'mediaCount': 1620, 'location': 'Albania', 'protected': False, 'linkUrl': 'http://adenoa.al', 'linkTcourl': 'https://t.co/6lR70vlsyW', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1045415083386589184/I1wgbaQM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/505080779/1538081808'}","A few days before election in USA 🇺🇸 I asked and I’m asking to all Albanian friend with the right of vote to make the right choice, to vote #MAGA2020 and @realDonaldTrump 🇦🇱😇🇺🇸Albania for Donald Trump",Ukraine,1,0,0,2020-10-30 18:22:02+00:00,0.0,0.0,0.0,100
1216,1216,"{'username': 'gruizg88', 'displayname': 'Gustavo Ruiz Galindo', 'id': 86196581, 'description': 'LOADING...', 'rawDescription': 'LOADING...', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 10, 29, 23, 58, 21, tzinfo=datetime.timezone.utc), 'followersCount': 240, 'friendsCount': 1063, 'statusesCount': 3485, 'favouritesCount': 3698, 'listedCount': 0, 'mediaCount': 790, 'location': 'Mexico City', 'protected': False, 'linkUrl': 'http://instagram.com/gruizg88', 'linkTcourl': 'https://t.co/5lrfm040HM', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1237729106848100352/NI2xaSSf_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/86196581/1531536914'}","Mail-in ballots be like:
#PresidentElectJoe https://t.co/wgqi14BNF6",Mexico,0,0,1,2020-11-07 17:20:43+00:00,0.0,0.0,1.0,1
1217,1217,"{'username': 'AmbisyosangBeks', 'displayname': 'Garram Pingat', 'id': 840085597, 'description': 'Shits rainbows and glitter!\nI think living openly as an open gay couple is really a political act. - Jim Obergefell\n\nðŸ³ï¸\u200dðŸŒˆâš–ï¸ðŸ¦„ðŸ‘‘', 'rawDescription': 'Shits rainbows and glitter!\nI think living openly as an open gay couple is really a political act. - Jim Obergefell\n\nðŸ³ï¸\u200dðŸŒˆâš–ï¸ðŸ¦„ðŸ‘‘', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 9, 22, 16, 52, 30, tzinfo=datetime.timezone.utc), 'followersCount': 82, 'friendsCount': 668, 'statusesCount': 4536, 'favouritesCount': 1803, 'listedCount': 2, 'mediaCount': 431, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1268350453122654209/BPdym1q1_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/840085597/1596529469'}",Agreed! It all boils down to the mail-in ballots. https://t.co/29Ds87Yy53,South Korea,0,0,1,2020-11-04 07:33:02+00:00,0.0,0.0,0.0,1
1218,1218,"{'username': 'NajariMahmoud', 'displayname': 'Mahmoud Najari', 'id': 938478883430649858, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 12, 6, 18, 42, 56, tzinfo=datetime.timezone.utc), 'followersCount': 8, 'friendsCount': 9, 'statusesCount': 11, 'favouritesCount': 9, 'listedCount': 0, 'mediaCount': 2, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/938479999887314945/SPI5nFOe_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/938478883430649858/1512586297'}","@JoeBiden Elected President of the people of the United States of America
Dear Mr. Joseph Biden
Congratulations Congratulations Congratulations
I am very happy that YOU are the selected one , we were awake all night and we hoped that you would win.",Iran,0,1,0,2020-11-08 15:09:55+00:00,0.0,0.0,0.0,10
1219,1219,"{'username': 'dihamorosospfc', 'displayname': ""dihspfc republican 'manooo, eu ajudooo na brigaa'"", 'id': 2807332629, 'description': ""when a man loves a woman!! \nwe were born without bringing anything,\n we died without taking anything!!  \nfollow the fight, \nthat's it"", 'rawDescription': ""when a man loves a woman!! \nwe were born without bringing anything,\n we died without taking anything!!  \nfollow the fight, \nthat's it"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 10, 5, 10, 36, 40, tzinfo=datetime.timezone.utc), 'followersCount': 149, 'friendsCount': 821, 'statusesCount': 12744, 'favouritesCount': 18036, 'listedCount': 0, 'mediaCount': 236, 'location': 'SÃ£o Bernardo', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1335395129868292099/OISmx_7b_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2807332629/1575812772'}","@JoeBiden @ScotlandBaldwin guys, don't be impressed by Mr Joe Biden's white hair ... ""the scoundrels grow old""",Brazil,1,0,0,2020-11-08 13:46:43+00:00,0.0,0.0,0.0,100
1220,1220,"{'username': 'jobahout', 'displayname': 'Joseph Bahout Ø¨Ø§Ø­ÙˆØ·', 'id': 51875963, 'description': 'Director, @ifi_aub. Associate Professor of Practice (Political Studies @AubFas), @AUB_Lebanon. PS: Tweets are in strictly personal capacity / I block trolls.', 'rawDescription': 'Director, @ifi_aub. Associate Professor of Practice (Political Studies @AubFas), @AUB_Lebanon. PS: Tweets are in strictly personal capacity / I block trolls.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 28, 23, 7, 6, tzinfo=datetime.timezone.utc), 'followersCount': 18514, 'friendsCount': 5254, 'statusesCount': 43702, 'favouritesCount': 38486, 'listedCount': 400, 'mediaCount': 1576, 'location': 'Lebanon, Beirut', 'protected': False, 'linkUrl': 'http://www.aub.edu.lb/ifi/', 'linkTcourl': 'https://t.co/0CmAwtWV0K', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1306270533772812289/cc0_gdhh_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/51875963/1591208294'}","â€œFaced with the most unpredictable #US president to ever sit in the #WhiteHouse, #Israeli officials are trying to decipher #Trump's intentions about Iran until January.â€",Ukraine,0,0,1,2020-11-13 21:09:57+00:00,2.0,0.0,1.0,1
1221,1221,"{'username': 'Nitram055', 'displayname': 'Ⓜ️artin', 'id': 21858800, 'description': 'Moet je me eens volgen. Kan je lachen. Type:ENFP #NLhrrg tweet op persoonlijke titel. En sub-titel. En paragraaf. En voetnoot ook.  #VerenigdRechtsNL', 'rawDescription': 'Moet je me eens volgen. Kan je lachen. Type:ENFP #NLhrrg tweet op persoonlijke titel. En sub-titel. En paragraaf. En voetnoot ook.  #VerenigdRechtsNL', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 2, 25, 12, 11, 20, tzinfo=datetime.timezone.utc), 'followersCount': 2068, 'friendsCount': 2910, 'statusesCount': 29098, 'favouritesCount': 60336, 'listedCount': 22, 'mediaCount': 638, 'location': '🇳🇱', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1367162921470541827/aOfhUJqb_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/21858800/1594423069'}",@realDonaldTrump Way to go Mr President of the World. #TeamTrump,UK,1,0,0,2020-11-26 02:16:02+00:00,0.0,0.0,0.0,100
1222,1222,"{'username': 'eddiepauers', 'displayname': 'Ed Powers', 'id': 153084891, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 6, 7, 17, 1, 36, tzinfo=datetime.timezone.utc), 'followersCount': 385, 'friendsCount': 2553, 'statusesCount': 5886, 'favouritesCount': 20684, 'listedCount': 0, 'mediaCount': 159, 'location': 'Tenochtitlán ', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/984659434772328448/Ycera7n5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/153084891/1523595750'}","@realDonaldTrump you’re fired! #ByeByeTrump, so will the Old Man @lopezobrador_ your #JerkFriend",Mexico,0,1,0,2020-11-07 17:01:27+00:00,0.0,0.0,0.0,10
1223,1223,"{'username': 'my_taiwan', 'displayname': 'MyTaiwan ðŸ‡¹ðŸ‡¼', 'id': 989524538256863232, 'description': 'Photojournalist & location consultant in Taipei, Taiwan.', 'rawDescription': 'Photojournalist & location consultant in Taipei, Taiwan.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 4, 26, 15, 20, 9, tzinfo=datetime.timezone.utc), 'followersCount': 912, 'friendsCount': 1409, 'statusesCount': 3487, 'favouritesCount': 3216, 'listedCount': 12, 'mediaCount': 491, 'location': 'å°åŒ—å¸‚, å°ç£', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1246303180385685505/zEwtHUMW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/989524538256863232/1606635403'}","Trump or Biden? The US Election &amp; What It Means For Taiwan
#Trump #Biden #Election2020 #ElectionDay #Elections2020 #Taiwan @MOFA_Taiwan @TECRO_USA @TECOinSeattle @TaitraLondon @DubaiTaiwan #DonaldTrump #JoeBiden #Taiwanese #China 
 https://t.co/4y3oDdHQVI via @TheTaiwanTimes",South Korea,0,0,1,2020-10-30 01:33:10+00:00,0.0,0.0,0.0,1
1224,1224,"{'username': 'aalsibakchod', 'displayname': 'aalsibakchod', 'id': 1301188181333737472, 'description': 'Funny Videos Relatable Memes\n🎉Your daily dose of ENTERTAINMENT! 😉\n🍻 FUNNY | SARCASTIC | MEMES\n#️⃣Use #aalsibakchod to join the community!\n#memes #relatable', 'rawDescription': 'Funny Videos Relatable Memes\n🎉Your daily dose of ENTERTAINMENT! 😉\n🍻 FUNNY | SARCASTIC | MEMES\n#️⃣Use #aalsibakchod to join the community!\n#memes #relatable', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 9, 2, 16, 0, 35, tzinfo=datetime.timezone.utc), 'followersCount': 26, 'friendsCount': 89, 'statusesCount': 296, 'favouritesCount': 332, 'listedCount': 0, 'mediaCount': 219, 'location': '', 'protected': False, 'linkUrl': 'https://linktr.ee/aalsibakchod', 'linkTcourl': 'https://t.co/LsC95amQ9D', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1361787919124496384/W5AaRQ26_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1301188181333737472/1599298820'}","Congratulations @joebiden! 🙏🎉
.
Save &amp; Follow @aalsibakchod 🔊🔊🔊 for more such content
.
.
#aalsibakchod #congratulationsamerica #elections2020 #elections #votejoe #votejoebiden #BlueWave2020 #uselection2020 #ByeByeTrump #bidenharis2020 #BidenHarris https://t.co/cfb5BWepaN",China,0,1,0,2020-11-07 18:33:53+00:00,0.0,0.0,0.0,10
1225,1225,{},Scrapping vetoes won’t help European foreign policy https://t.co/VRUqMsDgGG #politics #security #geopolitics #foreignpolicy #diplomacy #Europe #EU #EuropeanUnion #Brussels #Russia #Putin #China #XiJinping #US #USA #Trump #Cyprus #Turkey #Belarus,UK,0,0,1,2020-10-13 12:54:40+00:00,0.0,0.0,0.0,1
1226,1226,"{'username': 'billsatin', 'displayname': 'Billsatin (George)', 'id': 626502343, 'description': '\uf8ff Just a guy who loves Music and Social Media Fan Account | I Follow Back | IG/SC: @billsatin', 'rawDescription': '\uf8ff Just a guy who loves Music and Social Media Fan Account | I Follow Back | IG/SC: @billsatin', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 7, 4, 14, 22, 42, tzinfo=datetime.timezone.utc), 'followersCount': 2849, 'friendsCount': 4983, 'statusesCount': 6729, 'favouritesCount': 8245, 'listedCount': 7, 'mediaCount': 465, 'location': 'AthensðŸ›, GreeceðŸ‡¬ðŸ‡· | 20', 'protected': False, 'linkUrl': 'https://www.instagram.com/billsatin', 'linkTcourl': 'https://t.co/4iGfAyYEJp', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1338624245048467459/55xoXD56_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/626502343/1615762740'}","Hmmm...
@realDonaldTrump dancing to a song whose whole visual theme is about a clown.
Interesting...ðŸ¤¡ðŸ¤¡ðŸ¤¡

#KatyPerry #Smile #KP5 #DonaldTrump #Elections #Elections2020 #ElectionDay 

https://t.co/eYxqUBos0F",Russia,0,1,0,2020-11-08 09:50:09+00:00,0.0,0.0,0.0,10
1227,1227,"{'username': 'Helvetistani', 'displayname': 'Wear a mask. Properly. Like an actual adult.', 'id': 535652217, 'description': ""Views expressed by this account may feature hyperbole, sarcasm, irony and devil's advocacy."", 'rawDescription': ""Views expressed by this account may feature hyperbole, sarcasm, irony and devil's advocacy."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 3, 24, 17, 57, 41, tzinfo=datetime.timezone.utc), 'followersCount': 128, 'friendsCount': 250, 'statusesCount': 7968, 'favouritesCount': 9278, 'listedCount': 4, 'mediaCount': 913, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/917866732848648193/vgdljtL6_normal.jpg', 'profileBannerUrl': None}","Imagine being this delusional and devoted to your ""leader"". When exactly did Republicans start looking like members of a cult? #USElections2020 #VoteHimOut #Biden2020 #magats https://t.co/c4kWlzrXO3",UK,0,1,0,2020-11-06 18:19:32+00:00,0.0,0.0,0.0,10
1228,1228,"{'username': 'Ben_Steiner', 'displayname': '北海道 Hillbilly / Ben Steiner', 'id': 17264947, 'description': 'ゆで卵・一応米人だ😅・ブラック企業の逆出向者 / Black Lives Matter / Card carrying DSA member/ Despite my pic, I neither live in the woods nor have a manifesto', 'rawDescription': 'ゆで卵・一応米人だ😅・ブラック企業の逆出向者 / Black Lives Matter / Card carrying DSA member/ Despite my pic, I neither live in the woods nor have a manifesto', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2008, 11, 9, 4, 55, 13, tzinfo=datetime.timezone.utc), 'followersCount': 1217, 'friendsCount': 1403, 'statusesCount': 18522, 'favouritesCount': 120387, 'listedCount': 26, 'mediaCount': 2515, 'location': 'Tokyo-to, Japan', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1322817470130917377/52Pwh1OU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/17264947/1606896794'}","Yes, #MAGA people, we have been the laughing stock of the world for the last 4 years. And no, this isn’t #FakeNews. https://t.co/zpI12jZkaM",China,0,0,1,2020-11-07 12:57:08+00:00,0.0,1.0,11.0,1
1229,1229,"{'username': '1humano1voto', 'displayname': 'David Ricardo the Capitalist', 'id': 511006601, 'description': 'Capitalist is the engine of free speech, and free speech is the cornerstone of democracy. And one vote per person is our cornerstone!', 'rawDescription': 'Capitalist is the engine of free speech, and free speech is the cornerstone of democracy. And one vote per person is our cornerstone!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 3, 1, 23, 7, 21, tzinfo=datetime.timezone.utc), 'followersCount': 4353, 'friendsCount': 4445, 'statusesCount': 46089, 'favouritesCount': 18001, 'listedCount': 27, 'mediaCount': 14815, 'location': 'US, Mexico & Canada', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354963863867977734/yKOI0vMN_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/511006601/1611883536'}","Some gender studies major wrote this tweet for you. You don’t even know what a Mexican Jew looks like! Answer the questions about your corruption!!!!

We voted for #Trump2020

@realDonaldTrump if you want me to campaign in Spanish for you, I will.

@JoeBiden no tienes huevos!!!!! https://t.co/Dr4Dmnjx8b",Mexico,1,0,0,2020-10-28 13:58:24+00:00,0.0,0.0,1.0,100
1230,1230,"{'username': 'InbarCohen13', 'displayname': 'Inbar Cohen', 'id': 1064887197713743875, 'description': 'A proud #Israeli girl 🇮🇱\nI Love animals 🐶🐱🐔\nI love everyone, yeah including you ❤\n#Hasbara #ProIsrael #ProPeace 🕊', 'rawDescription': 'A proud #Israeli girl 🇮🇱\nI Love animals 🐶🐱🐔\nI love everyone, yeah including you ❤\n#Hasbara #ProIsrael #ProPeace 🕊', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2018, 11, 20, 14, 24, 27, tzinfo=datetime.timezone.utc), 'followersCount': 40479, 'friendsCount': 317, 'statusesCount': 3033, 'favouritesCount': 2451, 'listedCount': 39, 'mediaCount': 2018, 'location': '', 'protected': False, 'linkUrl': 'https://www.facebook.com/Inbar-Cohen-%D7%A2%D7%A0%D7%91%D7%A8-%D7%9B%D7%94%D7%9F-106568807445835/', 'linkTcourl': 'https://t.co/ZkXZYu6pRE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1184123952244908032/fnsmtzqs_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1064887197713743875/1565696908'}","And that is what I call strong leadership!
What do you think?

#Trump2020 https://t.co/fFCSMmhqJP",Israel,1,0,0,2020-11-04 05:44:27+00:00,11.0,19.0,303.0,100
1231,1231,"{'username': 'Cristian_GlzMej', 'displayname': 'Cristian Glz. Mejia', 'id': 25466699, 'description': 'Better to do something imperfectly than to do nothing flawlessly 🔝', 'rawDescription': 'Better to do something imperfectly than to do nothing flawlessly 🔝', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 3, 20, 5, 29, 58, tzinfo=datetime.timezone.utc), 'followersCount': 410, 'friendsCount': 784, 'statusesCount': 17624, 'favouritesCount': 4223, 'listedCount': 9, 'mediaCount': 2704, 'location': 'Puerto Vallarta, Jalisco', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1368959964522381316/eMjeYRgO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/25466699/1611800169'}","@Dios_Padre Joe Biden - 264
Donald Trump - 214
Bayern Munich  - 8
Barcelona - 2",Mexico,0,0,1,2020-11-06 02:41:34+00:00,1.0,1.0,5.0,1
1232,1232,"{'username': 'nemir19408698', 'displayname': 'nemir', 'id': 1182236752989298689, 'description': 'Ne mislim ozbiljno', 'rawDescription': 'Ne mislim ozbiljno', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 10, 10, 10, 9, 51, tzinfo=datetime.timezone.utc), 'followersCount': 184, 'friendsCount': 681, 'statusesCount': 1364, 'favouritesCount': 12243, 'listedCount': 0, 'mediaCount': 240, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1239408217848860673/NWH1HNXj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1182236752989298689/1595925673'}",Sve sto triba znati o Americi       More Americans voted for Donald Trump this year than in 2016 https://t.co/qR8daEYSUR #FoxNews,Ukraine,1,0,0,2020-11-04 17:03:24+00:00,0.0,0.0,0.0,100
1233,1233,"{'username': 'Alaa__Hashish', 'displayname': 'Alaa Hashish', 'id': 50116445, 'description': 'Head of UHC-CD cluster @WHOEGYPT  Views expressed are my own and re-tweets do not necessarily indicate endorsement', 'rawDescription': 'Head of UHC-CD cluster @WHOEGYPT  Views expressed are my own and re-tweets do not necessarily indicate endorsement', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 23, 22, 0, 17, tzinfo=datetime.timezone.utc), 'followersCount': 681, 'friendsCount': 152, 'statusesCount': 1009, 'favouritesCount': 39, 'listedCount': 4, 'mediaCount': 104, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1064271426105036801/_t4Uorq2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/50116445/1440693490'}",Why @nature supports #Biden for US president?ðŸ‘ŒðŸ» https://t.co/0T2NPoLu1G,Ukraine,0,1,0,2020-10-18 18:40:44+00:00,0.0,0.0,0.0,10
1234,1234,"{'username': 'SidnChips', 'displayname': 'Siddhartha Sharma (SidnChips)', 'id': 218100045, 'description': '|Tech|Automobiles (He/Him) Toronto 🇨🇦 ClubHouse - @SidnChips | Past Life: Editor-@JagranHiTech, @CNNnews18,@TheQuint,@IndiaToday *VAP', 'rawDescription': '|Tech|Automobiles (He/Him) Toronto 🇨🇦 ClubHouse - @SidnChips | Past Life: Editor-@JagranHiTech, @CNNnews18,@TheQuint,@IndiaToday *VAP', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 11, 21, 12, 21, 17, tzinfo=datetime.timezone.utc), 'followersCount': 10290, 'friendsCount': 1177, 'statusesCount': 11583, 'favouritesCount': 12883, 'listedCount': 116, 'mediaCount': 2486, 'location': 'Toronto, Ontario', 'protected': False, 'linkUrl': 'https://bit.ly/2Ic2mqo', 'linkTcourl': 'https://t.co/NnMluB7lLK', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1368818967935131649/oy3aCZSM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/218100045/1588593357'}",Who's winning? #USPresidentialElections2020 #BidenHarris2020 #Trump2020 https://t.co/aR7TvErLl3,Canada,0,0,1,2020-11-03 17:08:17+00:00,1.0,0.0,1.0,1
1235,1235,"{'username': 'tiennegolf', 'displayname': 'Tiennegolf السلام عليكم', 'id': 51518999, 'description': 'Manager, father, computer addict. Hate racism and fascism. “If you are going through hell, keep going.”', 'rawDescription': 'Manager, father, computer addict. Hate racism and fascism. “If you are going through hell, keep going.”', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 27, 18, 45, 47, tzinfo=datetime.timezone.utc), 'followersCount': 1027, 'friendsCount': 1036, 'statusesCount': 13145, 'favouritesCount': 13864, 'listedCount': 2, 'mediaCount': 1665, 'location': 'Pisa, Albano Laziale, Paullo', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1315562478097625089/MMUNhI40_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/51518999/1544854775'}","@realDonaldTrump @Varneyco @FoxBusiness You are losing, pal
#ByeByeTrump https://t.co/aYg7Q0C7Zr",Ukraine,0,1,0,2020-11-06 20:32:37+00:00,0.0,0.0,0.0,10
1236,1236,"{'username': 'jjrivera1', 'displayname': 'Juan Jose Rivera', 'id': 55268895, 'description': 'Profesional, administrador de empresas, consultor y amante de la lectura', 'rawDescription': 'Profesional, administrador de empresas, consultor y amante de la lectura', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 7, 9, 15, 35, 55, tzinfo=datetime.timezone.utc), 'followersCount': 122, 'friendsCount': 203, 'statusesCount': 6019, 'favouritesCount': 22476, 'listedCount': 14, 'mediaCount': 70, 'location': 'Mexico City', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/655877218418069504/EDiDp5j4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/55268895/1445208475'}",@realDonaldTrump @FoxNews Ready for you own channel. Trump TV could have many subscriptions.,Mexico,1,0,0,2020-11-12 17:13:02+00:00,0.0,0.0,0.0,100
1237,1237,"{'username': 'Liveuamap', 'displayname': 'Liveuamap', 'id': 2388075212, 'description': 'liveuamap.com is platform that change the way you receive news. Latest news on the map. Contact us info@liveuamap.com.\nTweets sometimes op-ed', 'rawDescription': 'https://t.co/GfM3LaCxj5 is platform that change the way you receive news. Latest news on the map. Contact us info@liveuamap.com.\nTweets sometimes op-ed', 'descriptionUrls': [{'text': 'liveuamap.com', 'url': 'https://liveuamap.com', 'tcourl': 'https://t.co/GfM3LaCxj5', 'indices': (0, 23)}], 'verified': True, 'created': datetime.datetime(2014, 3, 13, 23, 40, 9, tzinfo=datetime.timezone.utc), 'followersCount': 53988, 'friendsCount': 2717, 'statusesCount': 56578, 'favouritesCount': 20334, 'listedCount': 1202, 'mediaCount': 25618, 'location': '', 'protected': False, 'linkUrl': 'http://liveuamap.com', 'linkTcourl': 'https://t.co/UQZ4EZ9jZe', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/941334986313076736/681FnRJ0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2388075212/1513266744'}",Putin congratulated Biden on his victory https://t.co/JaIy36l6WH https://t.co/1USd3he89s,Russia,0,0,1,2020-12-15 07:23:28+00:00,2.0,3.0,14.0,1
